Theta\rho	1.0000	1.0102	1.0203	1.0304	1.0405	1.0506	1.0607	1.0708	1.0809	1.091	1.1011	1.1112	1.1213	1.1314	1.1415	1.1516	1.1617	1.1718	1.1819	1.192	1.2021	1.2122	1.2223	1.2324	1.2425	1.2526	1.2627	1.2728	1.2829	1.293	1.3031	1.3132	1.3233	1.3334	1.3435	1.3536	1.3637	1.3738	1.3839	1.394	1.4041	1.4142	1.4243	1.4344	1.4445	1.4546	1.4647	1.4748	1.4849	1.495	1.505	1.5151	1.5252	1.5353	1.5454	1.5555	1.5656	1.5757	1.5858	1.5959	1.606	1.6161	1.6262	1.6363	1.6464	1.6565	1.6666	1.6767	1.6868	1.6969	1.707	1.7171	1.7272	1.7373	1.7474	1.7575	1.7676	1.7777	1.7878	1.7979	1.808	1.8181	1.8282	1.8383	1.8484	1.8585	1.8686	1.8787	1.8888	1.8989	1.909	1.9191	1.9292	1.9393	1.9494	1.9595	1.9696	1.9797	1.9898	2.0000
13.3338	90.0	89.9937	89.9751	89.9441	89.9009	89.8452	89.7772	89.6967	89.6039	89.4986	89.3808	89.2506	89.1077	88.9523	88.7843	88.6036	88.4101	88.2039	87.9849	87.753	87.5082	87.2504	86.9795	86.6956	86.3985	86.0882	85.7647	85.4278	85.0776	84.714	84.337	83.9465	83.5425	83.1249	82.6937	82.249	81.7907	81.3188	80.8333	80.3343	79.8217	79.2956	78.756	78.2031	77.6369	77.0575	76.4649	75.8594	75.2411	74.6101	73.9666	73.3108	72.6429	71.9632	71.2719	70.5693	69.8557	69.1314	68.3968	67.6522	66.898	66.1346	65.3625	64.5821	63.7938	62.9982	62.1956	61.3868	60.5721	59.7521	58.9273	58.0984	57.2659	56.4304	55.5924	54.7525	53.9114	53.0695	52.2275	51.386	50.5455	49.7066	48.8698	48.0356	47.2046	46.3774	45.5543	44.7358	43.9224	43.1146	42.3128	41.5172	40.7284	39.9467	39.1724	38.4057	37.6471	36.8967	36.1548	35.4215	
13.4239	90.0	89.9938	89.9753	89.9445	89.9015	89.8463	89.7787	89.6989	89.6067	89.5021	89.3852	89.2558	89.114	88.9596	88.7927	88.6133	88.4212	88.2164	87.9989	87.7686	87.5255	87.2695	87.0005	86.7185	86.4235	86.1153	85.794	85.4595	85.1117	84.7506	84.3762	83.9883	83.587	83.1723	82.7441	82.3023	81.8471	81.3783	80.8961	80.4003	79.891	79.3684	78.8323	78.2829	77.7203	77.1445	76.5557	75.9539	75.3394	74.7122	74.0725	73.4205	72.7565	72.0807	71.3932	70.6945	69.9847	69.2643	68.5334	67.7926	67.0421	66.2824	65.5138	64.7369	63.952	63.1597	62.3604	61.5547	60.743	59.9259	59.104	58.2777	57.4477	56.6145	55.7787	54.9409	54.1017	53.2615	52.4211	51.581	50.7417	49.9039	49.068	48.2345	47.4041	46.5772	45.7543	44.9359	44.1224	43.3143	42.512	41.716	40.9264	40.1438	39.3685	38.6007	37.8408	37.089	36.3456	35.6108	
13.514	90.0	89.9938	89.9754	89.9449	89.9022	89.8473	89.7802	89.7009	89.6094	89.5055	89.3894	89.2609	89.1201	88.9668	88.8011	88.6229	88.4321	88.2288	88.0127	87.784	87.5426	87.2883	87.0212	86.7412	86.4482	86.1421	85.823	85.4908	85.1454	84.7867	84.4148	84.0296	83.631	83.2191	82.7937	82.3549	81.9027	81.4371	80.958	80.4655	79.9595	79.4403	78.9077	78.3618	77.8027	77.2305	76.6454	76.0473	75.4365	74.813	74.1771	73.529	72.8688	72.1968	71.5132	70.8182	70.1123	69.3956	68.6685	67.9314	67.1846	66.4285	65.6635	64.8901	64.1086	63.3196	62.5236	61.7209	60.9123	60.0981	59.2789	58.4553	57.6278	56.797	55.9634	55.1277	54.2904	53.452	52.6132	51.7745	50.9365	50.0997	49.2647	48.432	47.6022	46.7757	45.9531	45.1348	44.3212	43.5129	42.7102	41.9136	41.1234	40.34	39.5637	38.7948	38.0337	37.2805	36.5357	35.7993	
13.6041	90.0	89.9938	89.9756	89.9453	89.9029	89.8484	89.7818	89.703	89.6121	89.5089	89.3936	89.266	89.1261	88.9739	88.8093	88.6323	88.4429	88.2409	88.0264	87.7993	87.5595	87.3069	87.0417	86.7635	86.4725	86.1686	85.8516	85.5217	85.1786	84.8224	84.453	84.0704	83.6745	83.2653	82.8428	82.4069	81.9577	81.4951	81.0191	80.5298	80.0272	79.5112	78.982	78.4396	77.8841	77.3155	76.7339	76.1395	75.5324	74.9126	74.2805	73.6361	72.9797	72.3115	71.6317	70.9406	70.2384	69.5255	68.8021	68.0687	67.3255	66.573	65.8116	65.0416	64.2636	63.4779	62.685	61.8856	61.0799	60.2686	59.4522	58.6313	57.8063	56.9779	56.1465	55.3129	54.4775	53.6409	52.8037	51.9665	51.1298	50.2941	49.4601	48.6282	47.799	46.9729	46.1506	45.3324	44.5188	43.7103	42.9073	42.1102	41.3193	40.5351	39.7579	38.988	38.2257	37.4712	36.7249	35.987	
13.6942	90.0	89.9939	89.9758	89.9457	89.9036	89.8494	89.7833	89.705	89.6147	89.5123	89.3977	89.271	89.1321	88.9809	88.8175	88.6417	88.4535	88.2529	88.0399	87.8143	87.5761	87.3253	87.0618	86.7856	86.4966	86.1947	85.8799	85.5521	85.2114	84.8576	84.4907	84.1106	83.7173	83.3109	82.8912	82.4582	82.0119	81.5524	81.0795	80.5934	80.094	79.5813	79.0555	78.5165	77.9645	77.3994	76.8214	76.2306	75.6271	75.0111	74.3827	73.742	73.0894	72.4249	71.7489	71.0615	70.3631	69.6539	68.9342	68.2045	67.4649	66.716	65.9581	65.1916	64.4169	63.6345	62.8449	62.0485	61.2459	60.4375	59.6239	58.8056	57.9832	57.1571	56.328	55.4965	54.6631	53.8283	52.9927	52.157	51.3216	50.4871	49.654	48.823	47.9944	47.1689	46.3468	45.5288	44.7152	43.9066	43.1032	42.3057	41.5142	40.7293	39.9512	39.1802	38.4168	37.6611	36.9134	36.174	
13.7843	90.0	89.9939	89.9759	89.946	89.9042	89.8504	89.7847	89.707	89.6173	89.5156	89.4018	89.276	89.138	88.9878	88.8255	88.6509	88.464	88.2648	88.0532	87.8291	87.5926	87.3435	87.0818	86.8074	86.5203	86.2205	85.9078	85.5822	85.2438	84.8923	84.5278	84.1503	83.7597	83.3559	82.939	82.5088	82.0655	81.6089	81.1391	80.6561	80.1599	79.6506	79.1281	78.5925	78.0438	77.4823	76.9078	76.3206	75.7207	75.1084	74.4836	73.8467	73.1978	72.537	71.8647	71.1811	70.4864	69.7809	69.0649	68.3388	67.6028	66.8575	66.103	65.34	64.5687	63.7896	63.0032	62.2099	61.4103	60.6048	59.794	58.9783	58.1584	57.3348	56.508	55.6786	54.8471	54.0141	53.1803	52.346	51.5119	50.6786	49.8466	49.0164	48.1885	47.3635	46.5418	45.724	44.9105	44.1017	43.2981	42.5001	41.7081	40.9224	40.1435	39.3716	38.607	37.8501	37.1011	36.3602	
13.8743	90.0	89.994	89.9761	89.9464	89.9049	89.8515	89.7862	89.709	89.6199	89.5189	89.4059	89.2809	89.1438	88.9947	88.8334	88.66	88.4744	88.2765	88.0663	87.8438	87.6088	87.3614	87.1014	86.8289	86.5437	86.2459	85.9353	85.6119	85.2757	84.9266	84.5646	84.1895	83.8015	83.4004	82.9862	82.5588	82.1184	81.6648	81.198	80.7181	80.2251	79.719	79.1997	78.6675	78.1223	77.5641	76.9932	76.4095	75.8132	75.2045	74.5834	73.9501	73.3049	72.6478	71.9792	71.2993	70.6082	69.9064	69.1941	68.4716	67.7393	66.9974	66.2465	65.4868	64.7189	63.9431	63.1599	62.3697	61.5731	60.7705	59.9625	59.1495	58.3321	57.5109	56.6864	55.8591	55.0296	54.1985	53.3663	52.5336	51.7009	50.8688	50.0378	49.2085	48.3813	47.5569	46.7356	45.918	45.1045	44.2957	43.4919	42.6935	41.901	41.1146	40.3349	39.5621	38.7964	38.0383	37.288	36.5457	
13.9644	90.0	89.994	89.9763	89.9468	89.9055	89.8525	89.7876	89.711	89.6225	89.5221	89.4099	89.2857	89.1496	89.0014	88.8413	88.669	88.4846	88.2881	88.0793	87.8582	87.6248	87.3791	87.1208	86.8501	86.5669	86.271	85.9625	85.6413	85.3073	84.9605	84.6008	84.2283	83.8428	83.4443	83.0328	82.6082	82.1706	81.7199	81.2562	80.7793	80.2894	79.7865	79.2705	78.7416	78.1997	77.645	77.0775	76.4974	75.9046	75.2995	74.682	74.0523	73.4107	72.7574	72.0924	71.4161	70.7288	70.0306	69.3219	68.603	67.8742	67.1359	66.3884	65.6322	64.8676	64.095	63.315	62.5279	61.7343	60.9346	60.1294	59.3191	58.5043	57.6855	56.8632	56.0381	55.2106	54.3814	53.5509	52.7197	51.8884	51.0575	50.2276	49.3992	48.5728	47.7489	46.9281	46.1108	45.2975	44.4886	43.6846	42.8858	42.0928	41.3059	40.5254	39.7516	38.985	38.2257	37.4742	36.7305	
14.0545	90.0	89.994	89.9764	89.9471	89.9061	89.8534	89.789	89.7129	89.625	89.5253	89.4138	89.2905	89.1552	89.0081	88.849	88.6779	88.4947	88.2995	88.0921	87.8725	87.6407	87.3965	87.14	86.8711	86.5897	86.2958	85.9894	85.6703	85.3385	84.9939	84.6366	84.2665	83.8835	83.4876	83.0788	82.657	82.2222	81.7744	81.3136	80.8398	80.353	79.8532	79.3405	78.8148	78.2763	77.725	77.1609	76.5842	75.995	75.3933	74.7794	74.1534	73.5154	72.8656	72.2043	71.5317	70.8479	70.1534	69.4483	68.7329	68.0077	67.2729	66.5289	65.776	65.0147	64.2454	63.4686	62.6846	61.894	61.0972	60.2947	59.4871	58.6749	57.8585	57.0386	56.2156	55.3901	54.5627	53.734	52.9044	52.0745	51.2449	50.4161	49.5886	48.763	47.9398	47.1194	46.3024	45.4892	44.6803	43.8762	43.0771	42.2837	41.4961	40.7149	39.9403	39.1727	38.4123	37.6595	36.9145	
14.1446	90.0	89.9941	89.9766	89.9475	89.9068	89.8544	89.7904	89.7148	89.6275	89.5284	89.4177	89.2952	89.1608	89.0147	88.8566	88.6866	88.5047	88.3108	88.1047	87.8866	87.6563	87.4138	87.159	86.8918	86.6123	86.3203	86.0159	85.6989	85.3692	85.027	84.672	84.3043	83.9238	83.5305	83.1243	82.7052	82.2732	81.8282	81.3704	80.8996	80.4158	79.9191	79.4096	78.8872	78.3519	77.8039	77.2433	76.67	76.0843	75.4861	74.8757	74.2533	73.6189	72.9727	72.315	71.6459	70.9658	70.2748	69.5733	68.8615	68.1398	67.4084	66.6678	65.9184	65.1604	64.3943	63.6207	62.8398	62.0521	61.2582	60.4586	59.6536	58.8439	58.03	57.2124	56.3916	55.5682	54.7427	53.9157	53.0877	52.2592	51.4309	50.6032	49.7767	48.9519	48.1294	47.3095	46.4928	45.6798	44.871	44.0667	43.2674	42.4735	41.6854	40.9035	40.1281	39.3595	38.5981	37.8441	37.0978	
14.2347	90.0	89.9941	89.9767	89.9478	89.9074	89.8554	89.7918	89.7167	89.6299	89.5316	89.4215	89.2998	89.1664	89.0212	88.8642	88.6953	88.5146	88.3219	88.1172	87.9005	87.6717	87.4308	87.1777	86.9123	86.6346	86.3445	86.0421	85.7271	85.3997	85.0596	84.7069	84.3416	83.9636	83.5728	83.1692	82.7528	82.3235	81.8814	81.4264	80.9586	80.4779	79.9843	79.4779	78.9586	78.4267	77.882	77.3247	76.7548	76.1725	75.5778	74.971	74.352	73.7211	73.0785	72.4244	71.7589	71.0824	70.395	69.697	68.9887	68.2705	67.5426	66.8054	66.0593	65.3046	64.5418	63.7712	62.9934	62.2088	61.4178	60.6209	59.8187	59.0115	58.2	57.3847	56.5661	55.7447	54.9212	54.0959	53.2695	52.4426	51.6156	50.789	49.9635	49.1396	48.3177	47.4984	46.6821	45.8693	45.0605	44.2561	43.4566	42.6624	41.8738	41.0912	40.315	39.5455	38.7831	38.0279	37.2803	
14.3248	90.0	89.9942	89.9769	89.9482	89.908	89.8563	89.7932	89.7185	89.6324	89.5346	89.4253	89.3044	89.1718	89.0276	88.8716	88.7039	88.5243	88.3329	88.1296	87.9143	87.687	87.4476	87.1961	86.9325	86.6566	86.3684	86.0679	85.755	85.4297	85.0918	84.7415	84.3785	84.0028	83.6145	83.2135	82.7998	82.3733	81.9339	81.4818	81.0169	80.5392	80.0486	79.5453	79.0293	78.5005	77.9591	77.4051	76.8386	76.2597	75.6685	75.0651	74.4496	73.8223	73.1832	72.5326	71.8707	71.1977	70.5138	69.8193	69.1146	68.3998	67.6753	66.9415	66.1987	65.4473	64.6878	63.9204	63.1456	62.364	61.5758	60.7818	59.9822	59.1776	58.3686	57.5556	56.7392	55.9199	55.0982	54.2747	53.45	52.6245	51.7989	50.9735	50.1491	49.326	48.5048	47.686	46.8702	46.0576	45.249	44.4445	43.6448	42.8502	42.0612	41.278	40.501	39.7307	38.9672	38.2109	37.4621	
14.4149	90.0	89.9942	89.977	89.9485	89.9086	89.8573	89.7945	89.7204	89.6348	89.5377	89.4291	89.3089	89.1772	89.0339	88.879	88.7123	88.5339	88.3437	88.1417	87.9279	87.702	87.4642	87.2144	86.9524	86.6784	86.392	86.0935	85.7826	85.4594	85.1237	84.7755	84.4149	84.0417	83.6558	83.2574	82.8462	82.4224	81.9858	81.5365	81.0745	80.5997	80.1122	79.612	79.0991	78.5735	78.0353	77.4846	76.9214	76.3459	75.7581	75.1581	74.5461	73.9223	73.2867	72.6396	71.9812	71.3117	70.6313	69.9404	69.2391	68.5277	67.8067	67.0763	66.3368	65.5887	64.8323	64.068	63.2963	62.5177	61.7324	60.9411	60.1442	59.3422	58.5357	57.725	56.9108	56.0936	55.2739	54.4522	53.6291	52.8051	51.9808	51.1567	50.3333	49.5111	48.6907	47.8725	47.0571	46.2448	45.4363	44.6319	43.832	43.0371	42.2476	41.4638	40.6862	39.915	39.1506	38.3932	37.6432	
14.505	90.0	89.9942	89.9772	89.9488	89.9092	89.8582	89.7959	89.7222	89.6371	89.5407	89.4328	89.3134	89.1826	89.0402	88.8862	88.7206	88.5434	88.3545	88.1538	87.9413	87.7169	87.4806	87.2324	86.9722	86.6998	86.4154	86.1187	85.8098	85.4887	85.1551	84.8092	84.4509	84.08	83.6966	83.3007	82.8921	82.4709	82.0371	81.5906	81.1314	80.6596	80.175	79.6779	79.168	78.6456	78.1107	77.5632	77.0033	76.4311	75.8467	75.2501	74.6416	74.0211	73.389	72.7454	72.0905	71.4245	70.7476	70.0601	69.3623	68.6543	67.9367	67.2096	66.4735	65.7286	64.9754	64.2143	63.4456	62.6699	61.8876	61.099	60.3048	59.5054	58.7013	57.893	57.081	56.2659	55.4481	54.6283	53.8068	52.9844	52.1615	51.3386	50.5163	49.695	48.8754	48.0578	47.2428	46.4309	45.6226	44.8182	44.0182	43.223	42.4331	41.6488	40.8705	40.0985	39.3331	38.5747	37.8235	
14.5951	90.0	89.9943	89.9773	89.9492	89.9098	89.8591	89.7972	89.724	89.6395	89.5436	89.4364	89.3178	89.1878	89.0464	88.8934	88.7289	88.5528	88.3651	88.1657	87.9545	87.7316	87.4969	87.2502	86.9916	86.7211	86.4384	86.1437	85.8368	85.5176	85.1862	84.8425	84.4864	84.1179	83.7369	83.3435	82.9375	82.5189	82.0878	81.644	81.1877	80.7187	80.2371	79.743	79.2362	78.7169	78.1851	77.6409	77.0843	76.5154	75.9343	75.3411	74.7359	74.1189	73.4903	72.8501	72.1986	71.5361	70.8626	70.1786	69.4842	68.7797	68.0654	67.3416	66.6088	65.8671	65.1171	64.3591	63.5935	62.8207	62.0413	61.2555	60.464	59.6672	58.8655	58.0596	57.2498	56.4368	55.621	54.8029	53.9832	53.1623	52.3408	51.5192	50.698	49.8777	49.0588	48.2419	47.4275	46.6159	45.8077	45.0034	44.2033	43.4079	42.6176	41.8328	41.0539	40.2811	39.5148	38.7554	38.0031	
14.6852	90.0	89.9943	89.9775	89.9495	89.9103	89.86	89.7985	89.7257	89.6418	89.5465	89.44	89.3222	89.193	89.0525	88.9005	88.737	88.5621	88.3755	88.1774	87.9676	87.7461	87.5129	87.2678	87.0109	86.742	86.4612	86.1683	85.8633	85.5462	85.2169	84.8754	84.5215	84.1553	83.7768	83.3857	82.9823	82.5663	82.1379	81.6968	81.2433	80.7772	80.2985	79.8073	79.3036	78.7874	78.2587	77.7177	77.1643	76.5987	76.0209	75.431	74.8292	74.2156	73.5904	72.9536	72.3056	71.6465	70.9765	70.2958	69.6048	68.9037	68.1927	67.4723	66.7427	66.0043	65.2574	64.5025	63.74	62.9702	62.1935	61.4106	60.6217	59.8275	59.0283	58.2247	57.4172	56.6063	55.7925	54.9763	54.1583	53.3389	52.5189	51.6985	50.8784	50.0591	49.2411	48.4249	47.611	46.7998	45.9919	45.1876	44.3875	43.5919	42.8013	42.016	41.2364	40.4629	39.6958	38.9354	38.182	
14.7752	90.0	89.9944	89.9776	89.9498	89.9109	89.8609	89.7998	89.7275	89.6441	89.5494	89.4436	89.3265	89.1982	89.0585	88.9075	88.7451	88.5712	88.3859	88.189	87.9806	87.7605	87.5287	87.2852	87.0299	86.7627	86.4837	86.1927	85.8896	85.5745	85.2473	84.9079	84.5562	84.1923	83.8161	83.4275	83.0266	82.6132	82.1873	81.749	81.2982	80.835	80.3592	79.8709	79.3702	78.8571	78.3315	77.7936	77.2434	76.681	76.1065	75.52	74.9215	74.3113	73.6894	73.056	72.4114	71.7557	71.0891	70.4118	69.7242	69.0264	68.3188	67.6017	66.8753	66.1401	65.3964	64.6446	63.885	63.1182	62.3444	61.5643	60.7781	59.9864	59.1897	58.3885	57.5832	56.7744	55.9626	55.1483	54.332	53.5143	52.6956	51.8766	51.0576	50.2393	49.4222	48.6067	47.7933	46.9826	46.1749	45.3708	44.5706	43.7749	42.9839	42.1982	41.4181	40.6439	39.8759	39.1146	38.3602	
14.8653	90.0	89.9944	89.9778	89.9501	89.9115	89.8618	89.801	89.7292	89.6463	89.5523	89.4471	89.3308	89.2033	89.0645	88.9144	88.753	88.5803	88.3961	88.2005	87.9934	87.7747	87.5444	87.3024	87.0487	86.7832	86.5059	86.2167	85.9156	85.6025	85.2773	84.94	84.5905	84.2289	83.855	83.4688	83.0703	82.6595	82.2363	81.8006	81.3526	80.8921	80.4192	79.9338	79.4361	78.926	78.4035	77.8687	77.3217	76.7625	76.1912	75.6079	75.0128	74.4058	73.7873	73.1573	72.5161	71.8637	71.2005	70.5266	69.8423	69.1479	68.4436	67.7297	67.0066	66.2746	65.534	64.7853	64.0287	63.2648	62.494	61.7165	60.9331	60.144	59.3498	58.5509	57.7479	56.9412	56.1314	55.3189	54.5044	53.6883	52.8711	52.0534	51.2356	50.4184	49.6021	48.7873	47.9746	47.1643	46.3569	45.5529	44.7528	43.9569	43.1657	42.3796	41.5989	40.824	40.0553	39.293	38.5376	
14.9554	90.0	89.9944	89.9779	89.9504	89.912	89.8626	89.8023	89.7309	89.6485	89.5551	89.4506	89.335	89.2083	89.0704	88.9213	88.7609	88.5892	88.4062	88.2118	88.006	87.7887	87.5598	87.3194	87.0673	86.8035	86.5279	86.2405	85.9412	85.6301	85.3069	84.9717	84.6244	84.265	83.8934	83.5097	83.1136	82.7053	82.2846	81.8516	81.4063	80.9485	80.4785	79.996	79.5012	78.994	78.4746	77.9429	77.399	76.843	76.2749	75.6949	75.103	74.4994	73.8842	73.2576	72.6196	71.9706	71.3107	70.6402	69.9592	69.2681	68.5671	67.8565	67.1366	66.4078	65.6703	64.9246	64.1711	63.4101	62.6421	61.8675	61.0867	60.3002	59.5084	58.7119	57.9111	57.1066	56.2988	55.4883	54.6755	53.861	53.0453	52.2289	51.4124	50.5962	49.7808	48.9668	48.1547	47.3449	46.5378	45.734	44.9339	44.138	43.3465	42.56	41.7788	41.0033	40.2339	39.4707	38.7143	
15.0455	90.0	89.9945	89.978	89.9508	89.9126	89.8635	89.8035	89.7326	89.6507	89.5579	89.4541	89.3392	89.2132	89.0762	88.928	88.7687	88.5981	88.4162	88.223	88.0185	87.8025	87.5751	87.3362	87.0856	86.8235	86.5496	86.264	85.9666	85.6574	85.3362	85.0031	84.6579	84.3007	83.9314	83.55	83.1564	82.7505	82.3324	81.902	81.4593	81.0044	80.5371	80.0575	79.5656	79.0614	78.545	78.0163	77.4755	76.9227	76.3578	75.7809	75.1923	74.592	73.98	73.3567	72.7221	72.0764	71.4199	70.7526	70.075	69.3871	68.6894	67.982	67.2653	66.5397	65.8053	65.0627	64.3122	63.5541	62.7889	62.017	61.2389	60.455	59.6657	58.8716	58.0731	57.2707	56.465	55.6563	54.8453	54.0325	53.2183	52.4033	51.5879	50.7728	49.9584	49.1452	48.3337	47.5244	46.7177	45.9141	45.1141	44.3181	43.5264	42.7396	41.9579	41.1818	40.4116	39.6477	38.8902	
15.1356	90.0	89.9945	89.9782	89.9511	89.9131	89.8644	89.8047	89.7343	89.6529	89.5607	89.4575	89.3433	89.2181	89.082	88.9347	88.7763	88.6068	88.4261	88.2341	88.0308	87.8162	87.5902	87.3527	87.1038	86.8432	86.5711	86.2872	85.9917	85.6843	85.3651	85.0341	84.6911	84.3361	83.969	83.5899	83.1986	82.7952	82.3797	81.9519	81.5118	81.0595	80.595	80.1182	79.6292	79.128	78.6145	78.0889	77.5512	77.0014	76.4397	75.866	75.2806	74.6835	74.0749	73.4548	72.8235	72.1811	71.5278	70.8639	70.1895	69.505	68.8105	68.1063	67.3928	66.6703	65.939	65.1994	64.4519	63.6967	62.9344	62.1653	61.3898	60.6085	59.8217	59.03	58.2337	57.4335	56.6298	55.8231	55.0139	54.2027	53.39	52.5764	51.7623	50.9483	50.1348	49.3225	48.5116	47.7028	46.8965	46.0932	45.2933	44.4972	43.7054	42.9183	42.1362	41.3595	40.5886	39.8239	39.0655	
15.2257	90.0	89.9945	89.9783	89.9514	89.9137	89.8652	89.806	89.7359	89.6551	89.5634	89.4608	89.3474	89.223	89.0877	88.9413	88.7839	88.6154	88.4358	88.2451	88.043	87.8298	87.6051	87.3691	87.1217	86.8628	86.5923	86.3102	86.0165	85.711	85.3938	85.0647	84.7238	84.371	84.0061	83.6293	83.2404	82.8395	82.4264	82.0011	81.5637	81.1141	80.6523	80.1783	79.6922	79.1938	78.6833	78.1607	77.626	77.0793	76.5207	75.9502	75.368	74.7741	74.1687	73.5518	72.9238	72.2847	71.6347	70.974	70.3029	69.6216	68.9303	68.2294	67.519	66.7996	66.0715	65.3349	64.5903	63.8381	63.0786	62.3122	61.5394	60.7607	59.9764	59.187	58.3931	57.595	56.7933	55.9885	55.1811	54.3716	53.5605	52.7483	51.9355	51.1226	50.3101	49.4986	48.6885	47.8802	47.0743	46.2713	45.4715	44.6754	43.8835	43.0961	42.3136	41.5364	40.7648	39.9993	39.24	
15.3158	90.0	89.9946	89.9784	89.9517	89.9142	89.866	89.8072	89.7375	89.6572	89.5661	89.4642	89.3514	89.2278	89.0933	88.9478	88.7914	88.624	88.4455	88.2559	88.0551	87.8431	87.6199	87.3853	87.1394	86.8821	86.6133	86.3329	86.041	85.7374	85.4221	85.095	84.7562	84.4055	84.0429	83.6683	83.2818	82.8832	82.4726	82.0498	81.615	81.1681	80.709	80.2378	79.7544	79.2589	78.7513	78.2317	77.7	77.1564	76.6009	76.0335	75.4544	74.8637	74.2615	73.6479	73.0231	72.3872	71.7405	71.083	70.4152	69.7371	69.049	68.3512	67.644	66.9277	66.2026	65.4691	64.7275	63.9781	63.2214	62.4578	61.6877	60.9116	60.1298	59.3428	58.5511	57.7552	56.9556	56.1528	55.3472	54.5393	53.7298	52.919	52.1075	51.2957	50.4843	49.6736	48.8642	48.0566	47.2511	46.4484	45.6488	44.8527	44.0607	43.273	42.4901	41.7124	40.9403	40.174	39.4139	
15.4059	90.0	89.9946	89.9786	89.952	89.9147	89.8668	89.8083	89.7392	89.6593	89.5687	89.4674	89.3554	89.2325	89.0988	88.9543	88.7988	88.6324	88.455	88.2666	88.067	87.8564	87.6345	87.4014	87.157	86.9012	86.634	86.3553	86.0652	85.7634	85.45	85.125	84.7882	84.4396	84.0791	83.7068	83.3226	82.9264	82.5182	82.098	81.6657	81.2214	80.765	80.2965	79.8159	79.3233	78.8186	78.3019	77.7732	77.2326	76.6801	76.1159	75.5399	74.9524	74.3533	73.7429	73.1213	72.4887	71.8451	71.1909	70.5263	69.8514	69.1665	68.4719	67.7678	67.0546	66.3326	65.602	64.8634	64.1169	63.363	62.6022	61.8348	61.0612	60.2818	59.4973	58.7079	57.9142	57.1166	56.3157	55.512	54.7058	53.8978	53.0885	52.2783	51.4677	50.6573	49.8475	49.0389	48.2318	47.4269	46.6245	45.8251	45.0291	44.2369	43.4491	42.6659	41.8877	41.1149	40.3479	39.587	
15.496	90.0	89.9946	89.9787	89.9523	89.9152	89.8677	89.8095	89.7408	89.6614	89.5714	89.4707	89.3593	89.2372	89.1043	88.9607	88.8062	88.6408	88.4644	88.2771	88.0788	87.8694	87.6489	87.4172	87.1743	86.9201	86.6545	86.3775	86.0891	85.7892	85.4777	85.1546	84.8198	84.4733	84.115	83.745	83.363	82.9692	82.5634	82.1456	81.7159	81.2742	80.8204	80.3546	79.8768	79.387	78.8852	78.3714	77.8456	77.308	76.7586	76.1974	75.6245	75.0401	74.4442	73.837	73.2185	72.5891	71.9488	71.2978	70.6363	69.9646	69.2828	68.5914	67.8904	67.1803	66.4613	65.7338	64.998	64.2544	63.5034	62.7453	61.9805	61.2095	60.4327	59.6505	58.8634	58.0719	57.2764	56.4774	55.6755	54.8711	54.0647	53.2568	52.4479	51.6386	50.8292	50.0203	49.2125	48.4061	47.6016	46.7996	46.0004	45.2045	44.4123	43.6243	42.8407	42.0621	41.2888	40.5211	39.7594	
15.586	90.0	89.9947	89.9788	89.9525	89.9158	89.8685	89.8107	89.7423	89.6634	89.574	89.4739	89.3632	89.2418	89.1098	88.967	88.8134	88.649	88.4738	88.2876	88.0905	87.8824	87.6632	87.4329	87.1914	86.9387	86.6748	86.3995	86.1128	85.8147	85.5051	85.1839	84.8511	84.5067	84.1505	83.7826	83.403	83.0114	82.608	82.1928	81.7655	81.3264	80.8752	80.4121	79.937	79.45	78.951	78.4401	77.9173	77.3826	76.8362	76.278	75.7082	75.1269	74.5341	73.93	73.3148	72.6885	72.0513	71.4035	70.7452	70.0766	69.3981	68.7097	68.0119	67.3048	66.5888	65.8643	65.1314	64.3907	63.6425	62.8871	62.125	61.3565	60.5822	59.8024	59.0176	58.2283	57.4349	56.6379	55.8379	55.0352	54.2304	53.424	52.6164	51.8083	51.0	50.1921	49.385	48.5793	47.7754	46.9737	46.1748	45.379	44.5868	43.7986	43.0148	42.2358	41.4619	40.6936	39.931	
15.6761	90.0	89.9947	89.979	89.9528	89.9163	89.8693	89.8118	89.7439	89.6655	89.5765	89.4771	89.3671	89.2464	89.1152	88.9732	88.8206	88.6572	88.483	88.2979	88.102	87.8951	87.6773	87.4484	87.2084	86.9572	86.6948	86.4212	86.1362	85.8399	85.5321	85.2128	84.882	84.5397	84.1856	83.8199	83.4425	83.0532	82.6522	82.2393	81.8146	81.378	80.9294	80.469	79.9966	79.5123	79.0161	78.5081	77.9882	77.4564	76.913	76.3578	75.7911	75.2128	74.6231	74.0222	73.41	72.7869	72.1529	71.5082	70.853	70.1876	69.5122	68.8269	68.1321	67.4281	66.7152	65.9936	65.2636	64.5258	63.7804	63.0277	62.2682	61.5024	60.7305	59.9531	59.1706	58.3835	57.5922	56.7972	55.999	55.1981	54.3949	53.59	52.7838	51.9769	51.1697	50.3627	49.5565	48.7515	47.9481	47.1469	46.3482	45.5526	44.7604	43.972	43.188	42.4086	41.6343	40.8653	40.102	
