18.2887	48.6407	
18.3788	48.8285	
18.4689	49.0157	
18.559	49.2023	
18.6491	49.3882	
18.7392	49.5736	
18.8293	49.7584	
18.9194	49.9425	
19.0094	50.1261	
19.0995	50.3091	
19.1896	50.4914	
19.2797	50.6732	
19.3698	50.8543	
19.4599	51.0349	
19.55	51.2149	
19.6401	51.3942	
19.7302	51.573	
19.8203	51.7511	
19.9103	51.9287	
20.0004	52.1056	
20.0905	52.282	
20.1806	52.4577	
20.2707	52.6329	
20.3608	52.8075	
20.4509	52.9814	
20.541	53.1548	
20.6311	53.3276	
20.7211	53.4997	
20.8112	53.6713	
20.9013	53.8423	
20.9914	54.0127	
21.0815	54.1825	
21.1716	54.3517	
21.2617	54.5204	
21.3518	54.6884	
21.4419	54.8558	
21.532	55.0227	
21.622	55.1889	
21.7121	55.3546	
21.8022	55.5197	
21.8923	55.6842	
21.9824	55.8481	
22.0725	56.0114	
22.1626	56.1742	
22.2527	56.3363	
22.3428	56.4979	
22.4328	56.6589	
22.5229	56.8193	
22.613	56.9792	
22.7031	57.1384	
22.7932	57.2971	
22.8833	57.4552	
22.9734	57.6127	
23.0635	57.7697	
23.1536	57.9261	
23.2437	58.0819	
23.3337	58.2371	
23.4238	58.3917	
23.5139	58.5458	
23.604	58.6993	
23.6941	58.8523	
23.7842	59.0047	
23.8743	59.1565	
23.9644	59.3077	
24.0545	59.4584	
24.1445	59.6085	
24.2346	59.7581	
24.3247	59.9071	
24.4148	60.0555	
24.5049	60.2034	
24.595	60.3507	
24.6851	60.4975	
24.7752	60.6437	
24.8653	60.7893	
24.9554	60.9344	
25.0454	61.079	
25.1355	61.223	
25.2256	61.3664	
25.3157	61.5093	
25.4058	61.6517	
25.4959	61.7935	
25.586	61.9347	
25.6761	62.0754	
25.7662	62.2156	
25.8562	62.3552	
25.9463	62.4943	
26.0364	62.6328	
26.1265	62.7708	
26.2166	62.9083	
26.3067	63.0452	
26.3968	63.1816	
26.4869	63.3175	
26.577	63.4528	
26.6671	63.5876	
26.7571	63.7219	
26.8472	63.8556	
26.9373	63.9888	
27.0274	64.1215	
27.1175	64.2537	
27.2076	64.3853	
27.2977	64.5164	
27.3878	64.647	
27.4779	64.7771	
27.5679	64.9067	
27.658	65.0357	
27.7481	65.1642	
27.8382	65.2922	
27.9283	65.4197	
28.0184	65.5467	
28.1085	65.6732	
28.1986	65.7992	
28.2887	65.9246	
28.3788	66.0496	
28.4688	66.174	
28.5589	66.298	
28.649	66.4214	
28.7391	66.5444	
28.8292	66.6668	
28.9193	66.7887	
29.0094	66.9102	
29.0995	67.0311	
29.1896	67.1516	
29.2796	67.2716	
29.3697	67.391	
29.4598	67.51	
29.5499	67.6285	
29.64	67.7465	
29.7301	67.864	
29.8202	67.9811	
29.9103	68.0976	
30.0004	68.2137	
30.0905	68.3293	
30.1805	68.4444	
30.2706	68.559	
30.3607	68.6732	
30.4508	68.7868	
30.5409	68.9	
30.631	69.0128	
30.7211	69.125	
30.8112	69.2368	
30.9013	69.3481	
30.9913	69.459	
31.0814	69.5694	
31.1715	69.6793	
31.2616	69.7888	
31.3517	69.8978	
31.4418	70.0063	
31.5319	70.1144	
31.622	70.222	
31.7121	70.3292	
31.8022	70.4359	
31.8922	70.5422	
31.9823	70.648	
32.0724	70.7534	
32.1625	70.8583	
32.2526	70.9627	
32.3427	71.0668	
32.4328	71.1703	
32.5229	71.2735	
32.613	71.3761	
32.703	71.4784	
32.7931	71.5802	
32.8832	71.6816	
32.9733	71.7825	
33.0634	71.883	
33.1535	71.9831	
33.2436	72.0827	
33.3337	72.1819	
33.4238	72.2807	
33.5139	72.379	
33.6039	72.4769	
33.694	72.5744	
33.7841	72.6715	
33.8742	72.7681	
33.9643	72.8643	
34.0544	72.9601	
34.1445	73.0555	
34.2346	73.1505	
34.3247	73.245	
34.4147	73.3392	
34.5048	73.4329	
34.5949	73.5262	
34.685	73.6191	
34.7751	73.7116	
34.8652	73.8037	
34.9553	73.8954	
35.0454	73.9866	
35.1355	74.0775	
35.2256	74.168	
35.3156	74.258	
35.4057	74.3477	
35.4958	74.4369	
35.5859	74.5258	
35.676	74.6143	
35.7661	74.7024	
35.8562	74.79	
35.9463	74.8773	
36.0364	74.9642	
36.1264	75.0507	
36.2165	75.1369	
36.3066	75.2226	
36.3967	75.3079	
36.4868	75.3929	
36.5769	75.4775	
36.667	75.5617	
36.7571	75.6455	
36.8472	75.729	
36.9373	75.812	
37.0273	75.8947	
37.1174	75.977	
37.2075	76.059	
37.2976	76.1406	
37.3877	76.2217	
37.4778	76.3026	
37.5679	76.383	
37.658	76.4631	
37.7481	76.5429	
37.8381	76.6222	
37.9282	76.7012	
38.0183	76.7799	
38.1084	76.8581	
38.1985	76.936	
38.2886	77.0136	
38.3787	77.0908	
38.4688	77.1676	
38.5589	77.2441	
38.649	77.3203	
38.739	77.3961	
38.8291	77.4715	
38.9192	77.5466	
39.0093	77.6213	
39.0994	77.6957	
39.1895	77.7697	
39.2796	77.8434	
39.3697	77.9168	
39.4598	77.9898	
39.5498	78.0625	
39.6399	78.1348	
39.73	78.2068	
39.8201	78.2785	
39.9102	78.3498	
40.0003	78.4208	
40.0904	78.4914	
40.1805	78.5617	
40.2706	78.6317	
40.3607	78.7014	
40.4507	78.7707	
40.5408	78.8397	
40.6309	78.9084	
40.721	78.9767	
40.8111	79.0447	
40.9012	79.1124	
40.9913	79.1798	
41.0814	79.2469	
41.1715	79.3136	
41.2615	79.38	
41.3516	79.4461	
41.4417	79.5119	
41.5318	79.5774	
41.6219	79.6426	
41.712	79.7074	
41.8021	79.7719	
41.8922	79.8362	
41.9823	79.9001	
42.0724	79.9637	
42.1624	80.027	
42.2525	80.09	
42.3426	80.1527	
42.4327	80.215	
42.5228	80.2771	
42.6129	80.3389	
42.703	80.4004	
42.7931	80.4616	
42.8832	80.5225	
42.9732	80.583	
43.0633	80.6433	
43.1534	80.7033	
43.2435	80.763	
43.3336	80.8224	
43.4237	80.8816	
43.5138	80.9404	
43.6039	80.9989	
43.694	81.0572	
43.7841	81.1151	
43.8741	81.1728	
43.9642	81.2302	
44.0543	81.2873	
44.1444	81.3441	
44.2345	81.4007	
44.3246	81.4569	
44.4147	81.5129	
44.5048	81.5686	
44.5949	81.624	
44.6849	81.6792	
44.775	81.7341	
44.8651	81.7887	
44.9552	81.843	
45.0453	81.897	
45.1354	81.9508	
45.2255	82.0043	
45.3156	82.0576	
45.4057	82.1106	
45.4957	82.1633	
45.5858	82.2157	
45.6759	82.2679	
45.766	82.3198	
45.8561	82.3714	
45.9462	82.4228	
46.0363	82.4739	
46.1264	82.5248	
46.2165	82.5754	
46.3066	82.6257	
46.3966	82.6758	
46.4867	82.7257	
46.5768	82.7752	
46.6669	82.8246	
46.757	82.8736	
46.8471	82.9224	
46.9372	82.971	
47.0273	83.0193	
47.1174	83.0674	
47.2074	83.1152	
47.2975	83.1628	
47.3876	83.2101	
47.4777	83.2572	
47.5678	83.304	
47.6579	83.3506	
47.748	83.3969	
47.8381	83.443	
47.9282	83.4889	
48.0183	83.5345	
48.1083	83.5799	
48.1984	83.625	
48.2885	83.6699	
48.3786	83.7146	
48.4687	83.759	
48.5588	83.8032	
48.6489	83.8472	
48.739	83.8909	
48.8291	83.9344	
48.9191	83.9777	
49.0092	84.0207	
49.0993	84.0635	
49.1894	84.1061	
49.2795	84.1484	
49.3696	84.1906	
49.4597	84.2324	
49.5498	84.2741	
49.6399	84.3156	
49.73	84.3568	
49.82	84.3978	
49.9101	84.4386	
50.0002	84.4791	
50.0903	84.5195	
50.1804	84.5596	
50.2705	84.5995	
50.3606	84.6392	
50.4507	84.6787	
50.5408	84.7179	
50.6308	84.757	
50.7209	84.7958	
50.811	84.8344	
50.9011	84.8728	
50.9912	84.911	
51.0813	84.949	
51.1714	84.9868	
51.2615	85.0243	
51.3516	85.0617	
51.4417	85.0988	
51.5317	85.1358	
51.6218	85.1725	
51.7119	85.2091	
51.802	85.2454	
51.8921	85.2815	
51.9822	85.3174	
52.0723	85.3532	
52.1624	85.3887	
52.2525	85.424	
52.3425	85.4591	
52.4326	85.494	
52.5227	85.5288	
52.6128	85.5633	
52.7029	85.5976	
52.793	85.6318	
52.8831	85.6657	
52.9732	85.6995	
53.0633	85.733	
53.1534	85.7664	
53.2434	85.7996	
53.3335	85.8326	
53.4236	85.8654	
53.5137	85.898	
53.6038	85.9304	
53.6939	85.9626	
53.784	85.9947	
53.8741	86.0265	
53.9642	86.0582	
54.0542	86.0897	
54.1443	86.121	
54.2344	86.1521	
54.3245	86.1831	
54.4146	86.2138	
54.5047	86.2444	
54.5948	86.2748	
54.6849	86.305	
54.775	86.335	
54.8651	86.3649	
54.9551	86.3946	
55.0452	86.4241	
55.1353	86.4534	
55.2254	86.4826	
55.3155	86.5116	
55.4056	86.5404	
55.4957	86.569	
55.5858	86.5975	
55.6759	86.6258	
55.7659	86.6539	
55.856	86.6819	
55.9461	86.7097	
56.0362	86.7373	
56.1263	86.7647	
56.2164	86.792	
56.3065	86.8191	
56.3966	86.8461	
56.4867	86.8729	
56.5768	86.8995	
56.6668	86.9259	
56.7569	86.9522	
56.847	86.9784	
56.9371	87.0043	
57.0272	87.0302	
57.1173	87.0558	
57.2074	87.0813	
57.2975	87.1066	
57.3876	87.1318	
57.4776	87.1568	
57.5677	87.1817	
57.6578	87.2064	
57.7479	87.2309	
57.838	87.2553	
57.9281	87.2795	
58.0182	87.3036	
58.1083	87.3275	
58.1984	87.3513	
58.2885	87.3749	
58.3785	87.3984	
58.4686	87.4217	
58.5587	87.4449	
58.6488	87.4679	
58.7389	87.4908	
58.829	87.5135	
58.9191	87.5361	
59.0092	87.5586	
59.0993	87.5808	
59.1893	87.603	
59.2794	87.625	
59.3695	87.6468	
59.4596	87.6685	
59.5497	87.6901	
59.6398	87.7115	
59.7299	87.7328	
59.82	87.7539	
59.9101	87.7749	
60.0002	87.7958	
60.0902	87.8165	
60.1803	87.8371	
60.2704	87.8576	
60.3605	87.8779	
60.4506	87.898	
60.5407	87.9181	
60.6308	87.938	
60.7209	87.9577	
60.811	87.9773	
60.901	87.9968	
60.9911	88.0162	
61.0812	88.0354	
61.1713	88.0545	
61.2614	88.0735	
61.3515	88.0923	
61.4416	88.111	
61.5317	88.1296	
61.6218	88.148	
61.7119	88.1663	
61.8019	88.1845	
61.892	88.2026	
61.9821	88.2205	
62.0722	88.2383	
62.1623	88.256	
62.2524	88.2735	
62.3425	88.291	
62.4326	88.3083	
62.5227	88.3254	
62.6127	88.3425	
62.7028	88.3594	
62.7929	88.3762	
62.883	88.3929	
62.9731	88.4095	
63.0632	88.426	
63.1533	88.4423	
63.2434	88.4585	
63.3335	88.4746	
63.4236	88.4906	
63.5136	88.5064	
63.6037	88.5221	
63.6938	88.5378	
63.7839	88.5533	
63.874	88.5687	
63.9641	88.5839	
64.0542	88.5991	
64.1443	88.6141	
64.2344	88.6291	
64.3244	88.6439	
64.4145	88.6586	
64.5046	88.6732	
64.5947	88.6877	
64.6848	88.702	
64.7749	88.7163	
64.865	88.7305	
64.9551	88.7445	
65.0452	88.7584	
65.1353	88.7723	
65.2253	88.786	
65.3154	88.7996	
65.4055	88.8131	
65.4956	88.8265	
65.5857	88.8398	
65.6758	88.853	
65.7659	88.8661	
65.856	88.879	
65.9461	88.8919	
66.0361	88.9047	
66.1262	88.9173	
66.2163	88.9299	
66.3064	88.9424	
66.3965	88.9547	
66.4866	88.967	
66.5767	88.9792	
66.6668	88.9912	
66.7569	89.0032	
66.847	89.0151	
66.937	89.0268	
67.0271	89.0385	
67.1172	89.0501	
67.2073	89.0615	
67.2974	89.0729	
67.3875	89.0842	
67.4776	89.0954	
67.5677	89.1065	
67.6578	89.1175	
67.7478	89.1284	
67.8379	89.1392	
67.928	89.1499	
68.0181	89.1605	
68.1082	89.1711	
68.1983	89.1815	
68.2884	89.1919	
68.3785	89.2021	
68.4686	89.2123	
68.5587	89.2224	
68.6487	89.2324	
68.7388	89.2423	
68.8289	89.2521	
68.919	89.2618	
69.0091	89.2714	
69.0992	89.281	
69.1893	89.2904	
69.2794	89.2998	
69.3695	89.3091	
69.4595	89.3183	
69.5496	89.3274	
69.6397	89.3365	
69.7298	89.3454	
69.8199	89.3543	
69.91	89.3631	
70.0001	89.3718	
70.0902	89.3804	
70.1803	89.389	
70.2704	89.3974	
70.3604	89.4058	
70.4505	89.4141	
70.5406	89.4223	
70.6307	89.4305	
70.7208	89.4385	
70.8109	89.4465	
70.901	89.4544	
70.9911	89.4622	
71.0812	89.47	
71.1712	89.4777	
71.2613	89.4853	
71.3514	89.4928	
71.4415	89.5002	
71.5316	89.5076	
71.6217	89.5149	
71.7118	89.5221	
71.8019	89.5292	
71.892	89.5363	
71.9821	89.5433	
72.0721	89.5503	
72.1622	89.5571	
72.2523	89.5639	
72.3424	89.5706	
72.4325	89.5772	
72.5226	89.5838	
72.6127	89.5903	
72.7028	89.5968	
72.7929	89.6031	
72.8829	89.6094	
72.973	89.6156	
73.0631	89.6218	
73.1532	89.6279	
73.2433	89.6339	
73.3334	89.6399	
73.4235	89.6458	
73.5136	89.6516	
73.6037	89.6573	
73.6938	89.663	
73.7838	89.6687	
73.8739	89.6742	
73.964	89.6797	
74.0541	89.6852	
74.1442	89.6905	
74.2343	89.6958	
74.3244	89.7011	
74.4145	89.7063	
74.5046	89.7114	
74.5946	89.7165	
74.6847	89.7215	
74.7748	89.7264	
74.8649	89.7313	
74.955	89.7361	
75.0451	89.7409	
75.1352	89.7456	
75.2253	89.7503	
75.3154	89.7548	
75.4055	89.7594	
75.4955	89.7639	
75.5856	89.7683	
75.6757	89.7726	
75.7658	89.7769	
75.8559	89.7812	
75.946	89.7854	
76.0361	89.7895	
76.1262	89.7936	
76.2163	89.7977	
76.3063	89.8016	
76.3964	89.8056	
76.4865	89.8094	
76.5766	89.8133	
76.6667	89.817	
76.7568	89.8207	
76.8469	89.8244	
76.937	89.828	
77.0271	89.8316	
77.1172	89.8351	
77.2072	89.8386	
77.2973	89.842	
77.3874	89.8453	
77.4775	89.8487	
77.5676	89.8519	
77.6577	89.8551	
77.7478	89.8583	
77.8379	89.8614	
77.928	89.8645	
78.018	89.8676	
78.1081	89.8705	
78.1982	89.8735	
78.2883	89.8764	
78.3784	89.8792	
78.4685	89.882	
78.5586	89.8848	
78.6487	89.8875	
78.7388	89.8902	
78.8288	89.8928	
78.9189	89.8954	
79.009	89.898	
79.0991	89.9005	
79.1892	89.9029	
79.2793	89.9053	
79.3694	89.9077	
79.4595	89.9101	
79.5496	89.9124	
79.6397	89.9146	
79.7297	89.9168	
79.8198	89.919	
79.9099	89.9212	
80.0	89.9233	
80.0901	89.9253	
80.1802	89.9274	
80.2703	89.9293	
80.3604	89.9313	
80.4505	89.9332	
80.5405	89.9351	
80.6306	89.9369	
80.7207	89.9388	
80.8108	89.9405	
80.9009	89.9423	
80.991	89.944	
81.0811	89.9456	
81.1712	89.9473	
81.2613	89.9489	
81.3514	89.9505	
81.4414	89.952	
81.5315	89.9535	
81.6216	89.955	
81.7117	89.9564	
81.8018	89.9578	
81.8919	89.9592	
81.982	89.9606	
82.0721	89.9619	
82.1622	89.9632	
82.2522	89.9644	
82.3423	89.9657	
82.4324	89.9669	
82.5225	89.968	
82.6126	89.9692	
82.7027	89.9703	
82.7928	89.9714	
82.8829	89.9724	
82.973	89.9735	
83.0631	89.9745	
83.1531	89.9755	
83.2432	89.9764	
83.3333	89.9774	
83.4234	89.9783	
83.5135	89.9791	
83.6036	89.98	
83.6937	89.9808	
83.7838	89.9817	
83.8739	89.9824	
83.9639	89.9832	
84.054	89.9839	
84.1441	89.9847	
84.2342	89.9854	
84.3243	89.986	
84.4144	89.9867	
84.5045	89.9873	
84.5946	89.9879	
84.6847	89.9885	
84.7748	89.9891	
84.8648	89.9897	
84.9549	89.9902	
85.045	89.9907	
85.1351	89.9912	
85.2252	89.9917	
85.3153	89.9922	
85.4054	89.9926	
85.4955	89.993	
85.5856	89.9934	
85.6756	89.9938	
85.7657	89.9942	
85.8558	89.9946	
85.9459	89.9949	
86.036	89.9953	
86.1261	89.9956	
86.2162	89.9959	
86.3063	89.9962	
86.3964	89.9964	
86.4865	89.9967	
86.5765	89.9969	
86.6666	89.9972	
86.7567	89.9974	
86.8468	89.9976	
86.9369	89.9978	
87.027	89.998	
87.1171	89.9982	
87.2072	89.9983	
87.2973	89.9985	
87.3873	89.9986	
87.4774	89.9988	
87.5675	89.9989	
87.6576	89.999	
87.7477	89.9991	
87.8378	89.9992	
87.9279	89.9993	
88.018	89.9994	
88.1081	89.9995	
88.1982	89.9996	
88.2882	89.9996	
88.3783	89.9997	
88.4684	89.9997	
88.5585	89.9998	
88.6486	89.9998	
88.7387	89.9998	
88.8288	89.9999	
88.9189	89.9999	
89.009	89.9999	
89.099	89.9999	
89.1891	90.0	
89.2792	90.0	
89.3693	90.0	
89.4594	90.0	
89.5495	90.0	
89.6396	90.0	
89.7297	90.0	
89.8198	90.0	
89.9099	90.0	
89.9999	90.0	
90.0	90.0	
